PIT TAG,DATE,Time,RESEARCHER,RECAP,CAUGHT 2021,SPECIES,WEATHER,CLOUD COV,AIR TEMP,GROUND TEMP,DET,BEHAVIOUR,MACRO HAB,MICRO HAB,LOCATION,Easting,Northing,DEN,PILLOW,SVL,S+B,BAG,MASS,SEX,AGE CLASS,REPRO,OVA COUNT,DIST BUI,DIST RD,DIR BUI,DIR RD,RELOC,REL TIME,REL DAY,REL LOC,DAY CAP,RATTLE,FOOD,POOP,DEMEANOR,COMMENTS
982091065199667,06-17-2021,10:57,"CRH, AAW",NO,NO,RACER,SUN,0,25.8,30.8,SIGHT,MOVING,GRASSLAND,ALONG SNAKE FENCE,NORTH SNAKE FENCE AT CORNER WITH BIG PINE,321452,5435233,NA,BEIGE,63.4,142,84,58,F,ADULT,NON GRAVID,NA,85,70,SW,SW,YES,11:04,06-17-2021,15M EAST OF CAPTURE,0,NA,NO,NO,CALM,
982091065199620,06-18-2021,9:46,"CRH, AAW",NO,NO,RATTLE,SUN,-,21.6,16.5,SOUND,COILED,SHRUB STEPPE,IN DOGBANE,HILLSIDE UP FROM DEN 6 AND 4 TOWARDS ANARCHIST,323231,5435185,NA,BEIGE,55.1,204,87,117,F,ADULT,NON GRAVID,NA,600,600,SW,SW,NO,9:52,06-18-2021,SAME AS CAPTURE,0,3 BROKEN,NO,NO,,
989001006782047,06-19-2021,9:43,"CRH, VOLUNTEERS",YES,NO,RATTLE,CLOUD,95,23.9,27,SIGHT,BASKING,SHRUB STEPPE,ON DIRT,SHED ROCK NORTH OF DEN 5,321764,5435898,NA,BEIGE,58.7,336,87,249,F,ADULT,GRAVID,4,700,700,W,W,NO,9:52,06-19-2021,SAME AS CAPTURE,0,"7 BROKEN, 2 SHEDS SINCE 2019",NO,NO,,
982091065199628,06-19-2021,10:06,"CRH, VOLUNTEERS",NO,NO,RATTLE,CLOUD,95,23.9,27,SOUND,COILED,SHRUB STEPPE,IN ANTELOPE BRUSH,160M SOUTHWEST OF DEN 5,321887,5435773,NA,BEIGE,51.3,213,87,126,M,SUB ADULT,NA,NA,720,700,W,W,NO,10:17,06-19-2021,SAME AS CAPTURE,0,2+B,MOUSE,YES,,
982126057821521,06-19-2021,10:06,"CRH, VOLUNTEERS",YES,NO,RATTLE,CLOUD,95,23.9,27,SOUND,COILED,SHRUB STEPPE,IN ROCKS,160M SOUTHWEST OF DEN 5,321887,5435773,NA,BEIGE,58.1,239,87,152,M,ADULT,NA,NA,720,700,W,W,NO,10:25,06-19-2021,SAME AS CAPTURE,0,"4+B, 2 SHEDS SINCE 2020",NO,NO,,
982126057821658,06-19-2021,10:50,"CRH, VOLUNTEERS",YES,NO,RACER,CLOUD,95,23.9,27,SIGHT,MOVING,INTERPRETIVE TRAIL,IN SAGEBRUSH,INTERPRETIVE TRAIL GOING TO CHIEF'S LOOKOUT,322251,5435116,NA,BEIGE,69.2,157,87,70,F,ADULT,NON GRAVID,NA,205,245,SW,SW,NO,10:55,06-19-2021,SAME AS CAPTURE,0,NA,NO,NO,BITING,
982091065199631,06-20-2021,12:45,CASEY,NO,NO,GOPHER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CAMPGROUND,UNKNOWN,CAMPGROUND STABLES,,,NA,BEIGE,67.6,175,82,93,M,ADULT,NA,NA,,,,,YES,6:40,06-23-2021,NEAR PINE BRIDGE,3,NA,NO,NO,CALM,
982091065199610,06-20-2021,12:45,CASEY,NO,NO,RATTLE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CAMPGROUND,UNKNOWN,CAMPGROUND STABLES,,,NA,PAISLEY,29.3,97,85,12,F,JUVENILE,NON GRAVID,NA,,,,,YES,6:40,06-23-2021,NEAR PINE BRIDGE,3,BUZZY BUTTON,NO,YES,,
982091065199606,06-22-2021,20:42,CASEY,NO,NO,RATTLE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CAMPGROUND,UNKNOWN,CAMPGROUND BEACH BY GATE,,,NA,BEIGE,27.1,95,82,13,F,NEONATE,NON GRAVID,NA,,,,,YES,6:40,06-23-2021,NEAR PINE BRIDGE,1,BUTTON,NO,YES,,
982091065199636,06-24-2021,20:18,"CRH, AAW",NO,NO,RATTLE,SUN/CLOUD,50,29.6,33.5,SIGHT,STRETCHED,GRASSLAND,ON GRASS,30M SOUTHWEST OF GINNY'S ROOKERY,322548,5435162,NA,PAISLEY,31.1,102,85,17,M,NEONATE,NA,NA,320,310,SE,SE,NO,20:24,06-24-2021,SAME AS CAPTURE,0,BUTTON,NO,NO,,
982091065199658,06-25-2021,19:19,"CRH, AAW",NO,NO,RACER,SUN,0,35.4,32.4,SIGHT,MOVING,GRASSLAND,ALONG SNAKE FENCE,NORTH SNAKE FENCE NEAR CENTRE,321990,5434922,NA,PAISLEY,56.2,148,85,63,M,ADULT,NA,NA,120,20,E,S,YES,19:26,06-25-2021,SAME AS CAPTURE,0,NA,NO,NO,STRIKING,
982091065198591,06-25-2021,20:00,"CRH, AAW",NO,NO,RACER,SUN,0,34.6,31.6,SIGHT,MOVING,GRASSLAND,ALONG SNAKE FENCE,NORTH SNAKE FENCE NORTH OF REFUGIA #3,321564,5434860,NA,PAISLEY,60.3,137,85,52,M,ADULT,NA,NA,120,110,W,W,YES,20:04,06-25-2021,15M EAST OF CAPTURE,0,NA,NO,YES,STRIKING,
982091065198588,06-25-2021,20:23,"CRH, AAW",NO,NO,GOPHER,SUN,0,34.6,31.6,SIGHT,STRETCHED,GRASSLAND,IN SAGEBRUSH,NORTH SNAKE FENCE ABOVE CUTOUT,321418,5435284,NA,PAISLEY,90.3,317,85,232,M,ADULT,NA,NA,80,60,W,W,YES,20:31,06-25-2021,10M EAST OF CAPTURE,0,NA,MOUSE,YES,STRIKING AND CHEEKS PUFFED,
989001006650723,06-25-2021,23:55,"CRH, AAW",YES,NO,RATTLE,NIGHT,0,27.2,22.1,SIGHT,COILED,RIPARIAN,ON SAND,RIPARIAN 215M WEST OF DEN 8,321844,5435690,NA,PAISLEY,77,359,85,274,M,ADULT,NA,NA,620,600,SW,SW,NO,0:00,06-25-2021,SAME AS CAPTURE,0,"6 BROKEN, 1 SINCE 2020",NO,NO,,
989001004384241,06-26-2021,9:00,FRED,YES,NO,RATTLE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CAMPGROUND,UNKNOWN,NEAR BURN PILE,,,NA,2,68.5,299,66,233,F,ADULT,NON GRAVID,NA,,,,,YES,18:46,06-26-2021,NEAR PINE BRIDGE,0,"8 BROKEN, NO SHED SINCE 2020",NO,YES,,
982091065198600,06-26-2021,22:26,"CRH, AAW",NO,NO,RATTLE,NIGHT,0,27.9,24.9,SIGHT,COILED,CULTURAL CENTRE,ON PATH,BEHIND EAST SIDE OF CULTURAL CENTRE,322147,5434979,NA,SCALE,43.8,NA,NA,51,M,JUVENILE,NA,NA,35,75,S,SW,NO,,,SAME AS CAPTURE,,1+B,NO,YES,,"KEPT FOR TRANSMITTER - ""PRINCIPLE PRICKLY"" - 151.401"
982091065199649,06-28-2021,22:00,CASEY,NO,NO,RATTLE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CAMPGROUND,UNKNOWN,CAMPGROUND SITE 238,,,NA,2,54.6,177,66,111,M,ADULT,NA,NA,,,,,YES,19:40,06-29-2021,NEAR PINE BRIDGE,1,3+B,NO,YES,,
982091065198589,06-29-2021,22:51,"CRH, KFM",NO,NO,RATTLE,NIGHT,0,31.1,26.1,SOUND,COILED,GRASSLAND,ALONG SNAKE FENCE,NORTH SNAKE FENCE ABOVE NORTH END OF CAMPGROUND,321348,5435534,NA,BEIGE,51,189,82,107,M,SUB ADULT,NA,NA,60,55,SW,SW,YES,22:58,06-29-2021,15M EAST OF CAPTURE,0,3+B,NO,YES,,
982091065199609,06-29-2021,23:08,"CRH, KFM",NO,NO,RATTLE,NIGHT,0,31.1,26.1,SIGHT,COILED,GRASSLAND,ON SAND NEAR SNAKE FENCE,NORTH SNAKE FENCE ABOVE CUTOUT,321420,5435289,NA,PAISLEY,65.3,264,85,179,F,ADULT,NON GRAVID,NA,80,60,W,W,YES,23:15,06-29-2021,15M EAST OF CAPTURE,0,9 BROKEN,NO,NO,,
982091062751271,06-29-2021,23:40,"CRH, KFM",YES,NO,RATTLE,NIGHT,0,25.7,24.5,SIGHT,COILED,RIPARIAN,ON SAND NEAR SNAKE FENCE,NORTH SNAKE FENCE RIPARIAN NEAR STABLES,321833,5434747,NA,PAISLEY,61.6,270,85,185,F,ADULT,NON GRAVID,NA,60,65,S,E,YES,23:44,06-29-2021,10M NORTH OF CAPTURE,0,"6 BROKEN, 1 SHED SINCE 2020",YES,NO,,
989001006650703,06-29-2021,23:55,"CRH, KFM",YES,YES,RATTLE,NIGHT,0,25.7,24.5,SIGHT,MOVING,RIPARIAN/GRASSLAND,ALONG SNAKE FENCE,NORTH SNAKE FENCE RIPARIAN NEAR CENTRE,321951,5434877,NA,PAISLEY,69.3,348,85,263,M,ADULT,NA,NA,135,45,SE,S,YES,23:59,06-29-2021,15M NORTH OF CAPTURE,0,"6 BROKEN, 1 SHED SINCE APRIL",NO,NO,,CAUGHT THIS YEAR 04-23-2021 AT RC DEN
982091062751337,06-30-2021,20:10,"CRH, AAW",YES,NO,GOPHER,SUN,0,39.5,32.2,SIGHT,MOVING,GOLF COURSE,IN GRASS,7TH TEE BOX,322691,5435069,NA,PAISLEY,112.3,366,85,281,M,ADULT,NA,NA,190,170,S,S,NO,20:16,06-30-2021,SAME AS CAPTURE,0,NA,NO,YES,CALM,
982091065198576,07-01-2021,0:13,"CRH, AAW",NO,NO,GOPHER,NIGHT,0,34.5,31.2,SIGHT,STRETCHED,SHRUB STEPPE,ON DIRT,HILLSIDE BELOW DEVELOPMENT DENS,322972,5434903,NA,PAISLEY,57.5,141,85,56,M,JUVENILE,NA,NA,240,240,W,W,NO,0:18,07-01-2021,SAME AS CAPTURE,0,NA,YES,NO,CALM,
982091062751350,07-01-2021,22:45,"CRH, AAW",YES,NO,RATTLE,NIGHT,0,27.6,25.8,SIGHT,COILED,GRASSLAND,ON SAND,SAND PATH NORTH OF GATE NEAR DEN 8,321955,5435581,NA,PAISLEY,61,259,85,174,F,ADULT,NON GRAVID,NA,640,650,S,S,NO,22:51,07-01-2021,SAME AS CAPTURE,0,"5 BROKEN, 1 SHED SINCE 2020",NO,NO,,
989001006650682,07-02-2021,20:15,"CRH, AAW",YES,NO,RATTLE,SUN,0,32.1,29.7,SOUND,COILED,GOLF COURSE,IN ANTELOPE BRUSH,TOP OF HOLE 2,322337,5434977,NA,PAISLEY,62.1,241,85,156,F,ADULT,NON GRAVID,NA,200,250,W,W,NO,20:28,07-02-2021,SAME AS CAPTURE,0,6 BROKEN,NO,NO,,NO PAINT
982091062751185,07-02-2021,23:04,"CRH, AAW",YES,YES,RATTLE,NIGHT,0,27.6,26,SIGHT,COILED,CULTURAL CENTRE,ON DIRT,BEHIND CENTRE BY CEMENT WALL,322139,5434980,NA,PAISLEY,51,176,85,91,M,SUB ADULT,NA,NA,35,75,S,SW,NO,23:08,07-02-2021,SAME AS CAPTURE,0,"3+B, 1 SHED SINCE APRIL",NO,YES,,CAUGHT THIS YEAR 04-14-2021 AT DEN 6
4C13334106,07-03-2021,10:27,"CRH, RR",YES,YES,RATTLE,SUN,0,29.8,34.2,SIGHT,COILED,GOLF COURSE,ON GRASS,EDGE OF 2ND HOLE ON,322335,5434961,NA,PAISLEY,60.9,297,85,212,F,ADULT,NON GRAVID,NA,200,250,W,W,NO,10:30,07-03-2021,SAME AS CAPTURE,0,"9 BROKEN, NO SHED SINCE APRIL",MOUSE,NO,,"2017 TELEMETRY SNAKE, DELPHINI; CAUGHT THIS YEAR 04-06-2021 AT DEN 6"
982091065199651,07-02-2021,8:45,CASEY,NO,NO,GOPHER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CAMPGROUND,UNKNOWN,CAMPGROUND BY BEACH VOLLEYBALL NET,,,NA,2,97.4,334,68,266,M,ADULT,NA,NA,,,,,YES,13:15,07-05-2021,NEAR PINE BRIDGE,3,NA,NO,NO,CALM,
982091065199639,07-06-2021,9:55,"CRH, AAW",NO,NO,RATTLE,SUN,0,29.2,38.4,SIGHT,COILED,GRASSLAND,IN REFUGIA,INSIDE REFUGIA #4,321509,5435047,NA,PAISLEY,29.8,104,86,18,M,NEONATE,NA,NA,60,60,W,W,NO,10:04,07-06-2021,SAME AS CAPTURE,0,BUTTON,YES,YES,,BODY T: 31.3
982091062751580,07-06-2021,10:30,"CRH, AAW",YES,NO,RATTLE,SUN,0,30.6,30,SOUND,MOVING,RIPARIAN,IN BUSH,"NORTH SNAKE FENCE IN RIPARIAN NEAR STABLES, ON WRONG SIDE OF FENCE",321829,5434741,NA,PAISLEY,76.5,394,86,308,M,ADULT,NA,NA,60,65,S,E,YES,10:38,07-06-2021,"RIGHT SIDE OF FENCE, 10M NORTH",0,"6 BROKEN, 1 SHED SINCE 2020",YES,NO,DIFFICULT,ON WRONG SIDE OF FENCE (STABLE SIDE)
982091065199607,07-12-2021,7:53,"CRH, AAW",NO,NO,RATTLE,SUN/SMOKE,0,23.2,24.2,SIGHT,MOVING,SHRUB STEPPE,ON DIRT/GRASS,115M UPHILL FROM 7TH TEE BOX,322793,5435102,NA,SCALE,50.1,NA,NA,77,F,SUB ADULT,NON GRAVID,NA,260,260,SW,SW,NO,8:02,07-12-2021,SAME AS CAPTURE,0,2+B,NO,NO,,
982126057821533,07-12-2021,11:40,"CRH, AAW",YES,NO,RATTLE,SUN/SMOKE,0,34.3,42.1,UNKNOWN,UNKNOWN,CONTRUCTION SITE,UNKNOWN,HOUSING DEVELOPMENT CONSTRUCTION SITE,322736,5434835,NA,BEIGE,74.1,322,82,240,M,ADULT,NA,NA,10,2,W,W,YES,12:45,07-12-2021,50M NORTHWEST OF CAPTURE,0,"8 BROKEN, 1 SHED SINCE 2020",NO,NO,,
989001005040905,07-13-2021,19:25,"CRH, AAW",YES,YES,RATTLE,SUN/SMOKE,0,32.5,39.3,SIGHT,HIDING,INTERPRETIVE TRAIL,UNDER BRIDGE,NORTH END OF PINE BRIDGE,322142,5435052,NA,BEIGE,74.2,367,82,285,M,ADULT,NA,NA,110,140,S,SW,NO,19:35,07-13-2021,SAME AS CAPTURE,0,"9 BROKEN, 1 SHED SINCE APRIL",NO,YES,,FIGHTING (? HAVE VIDEO) IN BASKET WITH 0A180D5F62; CAUGHT THIS YEAR 04-08-2021 AT RC DEN
0A180D5F62,07-13-2021,19:25,"CRH, AAW",YES,NO,RATTLE,SUN/SMOKE,0,32.5,39.3,SIGHT,HIDING,INTERPRETIVE TRAIL,UNDER BRIDGE,NORTH END OF PINE BRIDGE,322142,5435052,NA,BEIGE,78.4,437,82,355,M,ADULT,NA,NA,110,140,S,SW,NO,19:41,07-13-2021,SAME AS CAPTURE,0,"9 BROKEN, 3 SHEDS SINCE 2019",NO,NO,,FIGHTING (? HAVE VIDEO) IN BASKET WITH 989001005040905
982126057821613,07-13-2021,23:35,"CRH, AAW",YES,NO,RATTLE,NIGHT,0,28,24.1,SIGHT,COILED,SHRUB STEPPE,ON DIRT,"NORTH OF DEVELOPMENT, EAST OF FAIRWAY 7",322689,5434923,NA,PAISLEY,57.8,231,86,145,F,ADULT,NON GRAVID,NA,60,45,S,S,NO,23:40,07-13-2021,SAME AS CAPTURE,0,"4+B, 2 SHEDS SINCE 2020",NO,NO,,
989001005040892,07-14-2021,19:13,"CRH, AAW",YES,YES,RATTLE,SUN,0,32.8,38,SIGHT,COILED,GOLF COURSE,IN ANTELOPE BRUSH,EAST EDGE OF HOLE 2,322338,5434973,NA,BEIGE,76.1,414,82,332,M,ADULT,NA,NA,200,250,W,W,NO,19:19,07-14-2021,SAME AS CAPTURE,0,"5 BROKEN, 1 SHED SINCE APRIL",NO,NO,,CAUGHT THIS YEAR 04-14-2021 AT DEN 6
982091065199623,07-14-2021,20:45,"CRH, AAW",NO,NO,RATTLE,DUSK,15,33,31.8,SIGHT,HIDING,INTERPRETIVE TRAIL,UNDER BRIDGE,NORTH END OF PINE BRIDGE,322142,5435052,NA,BEIGE,55.8,242,82,160,F,ADULT,NON GRAVID,NA,110,140,S,S,NO,21:01,07-14-2021,SAME AS CAPTURE,0,5+B,NO,YES,,SHEDDING
989001006650765,07-14-2021,20:45,"CRH, AAW",YES,NO,RATTLE,DUSK,15,33,31.8,SIGHT,HIDING,INTERPRETIVE TRAIL,UNDER BRIDGE,NORTH END OF PINE BRIDGE,322142,5435052,NA,BEIGE,60.1,232,82,150,F,ADULT,NON GRAVID,NA,110,140,S,S,NO,21:05,07-14-2021,SAME AS CAPTURE,0,"6+B, 1 SHED SINCE 2020",NO,YES,,STARTING TO SHED
982091065199627,07-14-2021,20:45,"CRH, AAW",YES,NO,RATTLE,DUSK,15,33,31.8,SIGHT,HIDING,INTERPRETIVE TRAIL,UNDER BRIDGE,NORTH END OF PINE BRIDGE,322142,5435052,NA,BEIGE,50.4,213,82,131,F,SUB ADULT,NON GRAVID,NA,110,140,S,S,NO,21:15,07-14-2021,SAME AS CAPTURE,0,2+B,NO,YES,,SHEDDING
982091065198584,07-14-2021,21:45,"CRH, AAW",NO,NO,RATTLE,NIGHT,5,33,31.8,SIGHT,MOVING,GRASSLAND,ON SAND,SAND PATH 280M SOUTHWEST OF DEN 7,321543,5435788,NA,BEIGE,50.1,194,82,112,M,SUB ADULT,NA,NA,470,460,SW,SW,NO,21:51,07-14-2021,SAME AS CAPTURE,0,2+B,NO,YES,,
982091065199672,07-14-2021,23:27,"CRH, AAW",NO,NO,RATTLE,NIGHT,5,30.6,27.4,SOUND,MOVING,GRASSLAND,ON SAND,SAND PATH 210M SOUTHWEST OF DEN 26,320845,5436992,NA,BEIGE,60.4,252,82,170,M,ADULT,NA,NA,1120,1120,S,S,NO,23:34,07-14-2021,SAME AS CAPTURE,0,5 BROKEN,NO,NO,,
982091065199613,07-14-2021,23:45,"CRH, AAW",NO,NO,RATTLE,NIGHT,5,30.6,27.4,SIGHT,COILED,GRASSLAND,ON SAND,SAND PATH 215M SOUTHWEST OF DEN 25,320882,5436484,NA,BEIGE,72.7,355,82,273,M,ADULT,NA,NA,600,490,SW,SW,NO,23:56,07-14-2021,SAME AS CAPTURE,0,7 BROKEN,NO,NO,,
982091065199657,07-15-2021,0:05,"CRH, AAW",NO,NO,RATTLE,NIGHT,5,30.6,27.4,SIGHT,COILED,GRASSLAND,ON SAND,SAND PATH 140M SOUTHWEST OF DEN 22,321056,5436139,NA,BEIGE,58.5,231,82,149,M,ADULT,NA,NA,415,415,SW,SW,NO,0:12,07-15-2021,SAME AS CAPTURE,0,4+B,NO,YES,,
989001004384320,07-15-2021,19:30,"CRH, AAW",YES,NO,RATTLE,SUN,0,32.5,29.5,SIGHT,MOVING,RIPARIAN,ON LEAF LITTER,RIPARIAN SOUTH OF VILLAGE,321994,5435244,NA,BEIGE,70.4,308,82,226,M,ADULT,NA,NA,320,330,S,S,NO,19:36,07-15-2021,SAME AS CAPTURE,0,"9 BROKEN, 8 SHEDS SINCE 2015",NO,NO,,
982126057821612,07-15-2021,19:30,"CRH, AAW",YES,NO,RATTLE,SUN,0,32.5,29.5,SIGHT,COILED,RIPARIAN,ON LEAF LITTER,RIPARIAN SOUTH OF VILLAGE,321994,5435244,NA,BEIGE,76.6,350,82,268,M,ADULT,NA,NA,320,330,S,S,NO,19:42,07-15-2021,SAME AS CAPTURE,0,"7 BROKEN, 3 SHEDS SINCE 2019",NO,NO,,
982091062751637,07-15-2021,20:00,"CRH, AAW",YES,NO,RATTLE,SUN,0,32.5,28.7,SIGHT,COILED,RIPARIAN,ON LEAF LITTER,RIPARIAN SOUTH OF VILLAGE NEAR HORSE GATE,322000,5434263,NA,PAISLEY,64.3,290,86,204,M,ADULT,NA,NA,340,350,S,S,NO,20:36,07-15-2021,SAME AS CAPTURE,0,"7 BROKEN, 1 SHED SINCE 2020",NO,YES,,
982091065199644,07-15-2021,21:49,"CRH, AAW",NO,NO,RATTLE,NIGHT,0,29,24.4,SIGHT,MOVING,GRASSLAND,IN ANTELOPE BRUSH,170M WEST OF DEN 27,320697,5437423,NA,BEIGE,55.6,182,82,100,F,ADULT,NON GRAVID,NA,1400,1240,W,W,NO,21:56,07-15-2021,SAME AS CAPTURE,0,3+B,NO,NO,,
982091065199650,07-15-2021,22:20,"CRH, AAW",NO,NO,GOPHER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CAMPGROUND,UNKNOWN,CAMPGROUND SIDE F-18,,,NA,BEIGE,70.2,214,82,132,M,SUB ADULT,NA,NA,,,,,YES,14:30,07-16-2021,NEAR PINE BRIDGE,1,NA,NO,NO,,
989001005710924,07-16-2021,8:49,JOHN,YES,NO,RATTLE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,INTERPRETIVE TRAIL,UNDER BRIDGE,NORTH END OF PINE BRIDGE,322142,5435052,NA,PAISLEY,75.1,349,86,263,M,ADULT,NA,NA,110,140,S,S,NO,14:30,07-16-2021,NEAR PINE BRIDGE,0,"8 BROKEN, 2 SHEDS SINCE 2017",NO,NO,,
0A1367754A,07-15-2021,14:20,JOHN,YES,YES,RATTLE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CAUGHT IN MESH,VINEYARD,IN MESH,SPIRIT RIDGE VINEYARD,,,NA,DIDN'T PROCESS - INJURED,,,,,M,ADULT,NA,NA,,,,,YES,6:30,07-17-2021,BELOW DEN 5,2,"4 BROKEN, 1 SHED SINCE APRIL",NO,NO,,"CAUGHT IN BLACK MESH IN VINEYARD. VERY DEHYDRATED WHEN BROUGHT IN, KEPT FOR 2 DAYS IN LAB WITH WATER - SOME LACERATIONS ON BELLY BUT NOT TOO BAD; CAUGHT THIS YEAR 04-05-2021 AT DEN 5"
982091065198581,07-17-2021,10:45,"CRH, AAW",NO,NO,RACER,SUN,0,25.5,27.4,SIGHT,MOVING,SHRUB STEPPE,IN BALSAMROOT,HILLSIDE ABOVE DEVELOPMENT TOWARDS ANARCHIST,322414,5434833,NA,PAISLEY,62.5,186,86,100,F,ADULT,NON GRAVID,NA,650,650,W,W,NO,10:50,07-17-2021,SAME AS CAPTURE,0,NA,NO,NO,CALM,
0A13677579,07-19-2021,8:10,"CRH, RV",YES,NO,RATTLE,SUN,0,24.7,20,SIGHT,COILED,INTERPRETIVE TRAIL,UNDER BRIDGE,NORTH END OF PINE BRIDGE,322142,5435052,NA,BEIGE,89,612,82,530,M,ADULT,NA,NA,110,140,S,S,NO,8:18,07-19-2021,SAME AS CAPTURE,0,"7 BROKEN, 2 SHEDS SINCE 2020",NO,NO,,
982091065198580,07-19-2021,11:35,"CRH, RV",NO,NO,RATTLE,SUN,0,31.8,38,SIGHT,MOVING,GRASSLAND,ALONG SNAKE FENCE,NORTH SNAKE FENCE ABOVE CUTOUT ON WRONG SIDE OF FENCE,321418,5435292,NA,PAISLEY,75.9,341,86,255,M,ADULT,NA,NA,80,60,W,W,YES,11:46,07-19-2021,"20M EAST OF CAPTURE, INSIDE FENCE",0,8 BROKEN,NO,YES,,"ON WRONG SIDE OF FENCE (CAMPGROUND SIDE) TRYING TO GET OVER, VERY HOT"
4557047572,07-25-2021,15:15,CASEY,YES,NO,RATTLE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CAMPGROUND,UNKNOWN,CAMPGROUND SITE F-18,,,NA,PAISLEY,79.5,449,87,362,M,ADULT,NA,NA,,,,,YES,8:15,07-27-2021,NEAR PINE BRIDGE,2,11 BROKEN,NO,NO,,NO PAINT; LAST CAPTURE 2005!!!
982126057821603,07-27-2021,10:49,"CRH, AAW",YES,NO,RATTLE,SMOKE,0,29.1,31.4,SIGHT,MOVING,GOLF COURSE,ON ASH,EDGE OF 7TH TEE ON BURNT PATCH,322678,5435041,NA,PAISLEY,66.5,306,87,219,M,ADULT,NA,NA,180,165,S,S,YES,11:00,07-27-2021,40M SOUTH OF CAPTURE (NON-BURNT AREA),0,"6 BROKEN, 1 SHED SINCE 2020",NO,NO,,"ON BURNT AREA, NO WOUNDS BUT VERY DIRTY"
982091065198579,07-28-2021,9:47,"CRH, AAW",NO,NO,RATTLE,SMOKE,0,28.8,30.5,SIGHT,COILED,OPEN PINE,DIRT/GRASS,15M SOUTHWEST FROM BIG PINE BENCH,322022,5435284,NA,BEIGE,59.7,259,82,177,F,ADULT,NON GRAVID,NA,340,350,S,S,NO,10:06,07-28-2021,SAME AS CAPTURE,0,10 BROKEN,NO,NO,,SCARS ON BODY; COILED WITH 456D5D4E38
456D5D4E38,07-28-2021,9:47,"CRH, AAW",YES,YES,RATTLE,SMOKE,0,28.8,30.5,SIGHT,COILED,OPEN PINE,DIRT/GRASS,15M SOUTHWEST FROM BIG PINE BENCH,322022,5435284,NA,PAISLEY,79.2,435,87,348,M,ADULT,NA,NA,340,350,S,S,NO,10:06,07-28-2021,SAME AS CAPTURE,0,"4 BROKEN, 1 SHED SINCE MAY",NO,NO,,CAUGHT 05-10-2021 UNDER PINE BRIDGE; COILED WITH 982091065198579
982126057821531,07-30-2021,8:51,"CRH, AAW",YES,NO,GOPHER,SMOKE,0,26.9,28.2,SIGHT,MOVING,GRASSLAND,ALONG SNAKE FENCE,NORTH SNAKE FENCE BETWEEN REFUGIA 1 AND 2,321607,5434780,NA,PAISLEY,96.1,331,87,244,F,ADULT,NON GRAVID,NA,115,100,SW,SW,YES,9:00,07-30-2021,10M EAST OF CAPTURE,0,NA,NO,NO,CALM,
989001006782069,07-30-2021,9:24,"CRH, AAW",YES,NO,RATTLE,SMOKE,0,24.9,32.7,SOUND,COILED,RIPARIAN/GRASSLAND,ON SAND,3M OFF NORTH SNAKE FENCE NEAR STABLES,321789,5434685,NA,PAISLEY,62.1,294,87,207,F,ADULT,NON GRAVID,NA,30,50,SE,SE,NO,9:27,07-30-2021,SAME AS CAPTURE,0,"8 BROKEN, 4 SHEDS SINCE 2018",NO,NO,,
982126057821563,07-30-2021,10:15,"CRH, AAW",YES,NO,RATTLE,SMOKE,0,29.5,32.2,SIGHT,COILED,GOLF COURSE,ON GRASS,GOLF COURSE NORTH EDGE OF 6TH FAIRWAY,322464,5434937,NA,PAISLEY,63.3,275,87,188,M,ADULT,NA,NA,205,195,SE,SE,YES,10:20,07-30-2021,15M NORTHWEST OFF GOLF COURSE,0,"7 BROKEN, 3 SHEDS SINCE 2019",NO,NO,,
989001004384248,07-30-2021,10:43,"CRH, AAW",YES,NO,RATTLE,SMOKE,0,29.8,29.2,SOUND,COILED,GOLF COURSE,ALONG SNAKE FENCE,SOUTH SNAKE FENCE ALONG DEVELOPMENT/FAIRWAY 8,322625,5434679,NA,PAISLEY,63.3,289,87,203,F,ADULT,NON GRAVID,NA,15,30,E,E,YES,10:55,07-30-2021,30M WEST OF CAPTURE,0,"8 BROKEN, 5 SHEDS SINCE 2016",NO,NO,,WRONG SIDE (DEVELOPMENT SIDE) OF FENCE; COILED WITH 989001006650758
